Row,Tree,X,Y,pre_DBH,pre_HT,status
43,16,725508.25,4162618.25,11.2,61.070752,Alive
43,17,725506.25,4162616.25,10.2,65.449663,Alive
43,18,725503.75,4162615.25,10.0,68.738392,Alive
43,19,725502.75,4162613.75,9.3,69.214832,Alive
43,20,725499.75,4162612.25,9.4,66.858448,Alive
43,21,725493.75,4162608.25,9.0,68.607547,Alive
43,22,725490.25,4162606.75,0.0,0.0,Dead
43,23,725484.25,4162602.25,7.5,70.244575,Alive
43,24,725480.75,4162600.25,8.8,67.391803,Alive
43,25,725478.25,4162598.25,10.8,68.738392,Alive
43,26,725475.25,4162596.75,9.2,66.282847,Alive
43,27,725471.75,4162594.75,7.9,70.077352,Alive
43,28,725469.25,4162592.25,9.2,68.472008,Alive
43,29,725465.75,4162590.75,9.9,65.449663,Alive
43,30,725462.75,4162588.75,10.3,65.875643,Alive
43,31,725459.75,4162586.25,10.3,60.157183,Alive
43,32,725456.75,4162584.75,7.9,62.771152,Alive
43,33,725453.75,4162582.75,6.8,66.858448,Alive
43,34,725450.75,4162580.75,6.2,63.810872,Alive
43,35,725447.25,4162578.75,7.4,69.2,Alive
43,36,725444.25,4162576.75,9.5,70.422943,Alive
43,37,725441.25,4162575.25,8.3,68.864543,Alive
43,38,725438.75,4162572.75,8.5,66.282847,Alive
43,39,725435.75,4162570.25,9.1,68.331775,Alive
43,40,725432.25,4162568.75,8.7,66.081592,Alive
43,41,725429.25,4162566.75,9.8,68.472008,Alive
43,42,725426.25,4162564.75,11.9,65.004907,Alive
43,43,725423.25,4162562.75,7.3,67.391803,Alive
44,1,725538.25,4162634.25,8.8,62.771152,Alive
44,2,725535.298249999,4162632.02474999,9.9,72.6,Alive
44,3,725532.341,4162629.50249999,8.7,69.788672,Alive
44,4,725529.75,4162628.75,9.5,65.665,Alive
44,5,725526.75,4162626.75,0.0,0.0,Dead
44,6,725525.75,4162625.75,8.8,67.723903,Alive
44,7,725523.75,4162624.75,8.7,68.986,Alive
44,8,725522.25,4162623.25,8.6,69.522875,Alive
44,9,725519.75,4162621.75,8.7,70.466363,Alive
44,10,725517.75,4162620.75,8.1,64.541375,Alive
44,11,725514.75,4162618.75,8.4,64.059067,Alive
44,12,725513.12725,4162617.666,13.1,67.723903,Alive
44,13,725511.75,4162616.75,7.3,64.059067,Alive
44,14,725510.25,4162615.75,7.4,70.5,Alive
44,15,725508.25,4162614.75,0.0,0.0,Dead
44,16,725507.25,4162612.75,10.0,70.491007,Alive
44,17,725505.75,4162612.25,8.0,68.037227,Alive
44,18,725502.75,4162610.25,8.3,65.665,Alive
44,19,725499.25,4162608.75,9.0,68.037227,Alive
44,20,725497.75,4162607.25,9.7,69.522875,Alive
44,21,725495.25,4162605.25,9.9,67.5602,Alive
44,22,725491.75,4162603.75,10.6,68.186848,Alive
44,23,725488.75,4162601.75,9.0,70.137787,Alive
44,24,725485.75,4162599.75,11.9,68.986,Alive
44,25,725479.75,4162596.25,9.2,63.9,Alive
44,26,725476.75,4162593.75,9.2,75.6,Alive
44,27,725473.25,4162592.25,9.5,62.499487,Alive
44,28,725470.25,4162589.75,5.0,70.483967,Alive
44,29,725466.75,4162587.75,9.6,68.738392,Alive
44,30,725464.25,4162586.25,6.4,67.5602,Alive
44,31,725462.984749999,4162585.574,8.5,66.081592,Alive
44,32,725461.161749999,4162585.25325,11.4,64.059067,Alive
44,33,725458.488499999,4162582.251,8.8,70.279775,Alive
44,34,725455.25,4162580.25,10.5,68.331775,Alive
44,35,725452.25,4162578.25,8.6,70.369552,Alive
44,36,725449.75,4162576.25,8.9,66.5,Alive
44,37,725446.25,4162574.25,8.0,69.867883,Alive
44,38,725443.25,4162572.25,8.1,62.223128,Alive
44,39,725439.75,4162570.25,8.9,63.038123,Alive
44,40,725436.75,4162568.25,5.4,64.541375,Alive
44,41,725434.731,4162565.83774999,10.4,64.541375,Alive
44,42,725430.75,4162564.25,9.5,69.788672,Alive
44,43,725427.75,4162562.25,8.5,68.607547,Alive
44,44,725424.25,4162559.75,10.1,69.322207,Alive
44,45,725420.25,4162558.25,8.8,68.186848,Alive
45,1,725534.25,4162628.75,9.0,68.037227,Alive
45,2,725532.75,4162627.25,11.8,67.1,Alive
45,3,725529.75,4162625.25,8.3,68.607547,Alive
45,4,725528.26775,4162624.03899999,7.4,68.186848,Alive
45,5,725525.25,4162622.25,7.2,67.882912,Alive
45,6,725522.25,4162619.75,8.3,67.723903,Alive
45,7,725519.25,4162618.25,11.5,60.4664,Alive
45,8,725516.25,4162616.25,8.4,63.038123,Alive
45,9,725513.261249999,4162614.299,7.7,70.137787,Alive
45,10,725511.75,4162613.25,10.5,58.4,Alive
45,11,725510.25,4162611.75,7.2,63.038123,Alive
45,12,725507.25,4162609.75,9.5,71.5,Alive
45,13,725502.75,4162606.75,6.8,70.332587,Alive
45,14,725500.75,4162605.75,10.7,66.081592,Alive
45,15,725499.25,4162604.75,9.2,69.788672,Alive
45,16,725497.25,4162602.75,8.7,68.331775,Alive
45,17,725493.75,4162601.25,5.9,68.331775,Alive
45,18,725490.25,4162599.25,10.1,70.496288,Alive
45,19,725487.25,4162597.25,7.0,66.858448,Alive
45,20,725484.75,4162594.75,10.4,69.322207,Alive
45,21,725481.25,4162593.25,8.2,70.290928,Alive
45,22,725478.25,4162591.25,8.0,65.7,Alive
45,23,725475.25,4162589.25,8.5,61.070752,Alive
45,24,725472.25,4162587.25,8.8,69.102763,Alive
45,25,725469.25,4162585.25,11.6,67.723903,Alive
45,26,725465.75,4162583.75,8.4,74.4,Alive
45,27,725462.75,4162581.25,11.2,68.738392,Alive
45,28,725459.75,4162580.25,8.4,62.499487,Alive
45,29,725457.25,4162577.75,10.0,70.290928,Alive
45,30,725454.25,4162575.75,10.2,65.875643,Alive
45,31,725450.75,4162573.75,6.7,67.9,Alive
45,32,725447.75,4162571.75,8.5,70.077352,Alive
45,33,725444.75,4162569.75,8.1,70.369552,Alive
45,34,725441.75,4162567.25,7.2,68.864543,Alive
45,35,725438.75,4162565.25,7.2,63.810872,Alive
45,36,725435.75,4162563.25,7.3,69.704767,Alive
45,37,725432.25,4162561.75,9.3,62.499487,Alive
45,38,725426.75,4162557.25,6.6,68.037227,Alive
45,39,725423.25,4162554.75,6.2,67.040927,Alive
45,40,725422.25,4162555.75,9.2,68.037227,Alive
46,1,725541.25,4162629.25,9.2,65.6,Alive
46,2,725534.75,4162625.25,9.9,69.102763,Alive
46,3,725533.3995,4162622.75474999,8.5,63.810872,Alive
46,4,725531.25,4162622.75,9.5,69.424888,Alive
46,5,725528.25,4162620.75,10.2,67.391803,Alive
46,6,725525.25,4162618.25,8.9,70.422943,Alive
46,7,725522.621249999,4162616.521,7.0,67.723903,Alive
46,8,725520.75,4162615.75,8.0,69.424888,Alive
46,9,725519.25,4162614.25,5.3,65.229632,Alive
46,10,725516.75,4162612.25,8.6,68.186848,Alive
46,11,725515.25,4162611.25,11.6,66.671275,Alive
46,12,725513.25,4162610.25,8.7,70.137787,Alive
46,13,725511.75,4162609.25,10.0,66.081592,Alive
46,14,725508.75,4162607.25,9.8,73.5,Alive
46,15,725507.177249999,4162606.15524999,7.5,63.3004,Alive
46,16,725506.25,4162605.25,9.1,66.282847,Alive
46,17,725504.80625,4162604.63475,7.4,70.290928,Alive
46,18,725502.75,4162603.25,8.2,60.4664,Alive
46,19,725501.25,4162602.25,6.3,62.771152,Alive
46,20,725498.75,4162600.75,10.2,68.037227,Alive
46,21,725495.25,4162598.25,7.7,70.137787,Alive
46,22,725492.25,4162596.75,5.7,67.5602,Alive
46,23,725488.75,4162594.75,7.8,66.671275,Alive
46,24,725486.75,4162592.25,8.5,67.218712,Alive
46,25,725483.25,4162590.75,8.9,69.214832,Alive
46,26,725479.75,4162588.75,12.5,69.4,Alive
46,27,725476.75,4162586.75,7.2,65.449663,Alive
46,28,725473.75,4162584.75,10.2,64.302568,Alive
46,29,725470.25,4162583.25,8.2,69.322207,Alive
46,30,725466.75,4162580.75,10.9,69.102763,Alive
46,31,725464.25,4162578.75,10.8,66.479408,Alive
46,32,725462.087249999,4162576.0765,6.9,65.875643,Alive
46,33,725461.25,4162577.25,10.5,68.331775,Alive
46,34,725457.75,4162574.75,8.7,70.244575,Alive
46,35,725455.25,4162572.75,6.2,69.522875,Alive
46,36,725452.25,4162570.75,6.0,65.004907,Alive
46,37,725449.25,4162568.75,8.5,63.3004,Alive
46,38,725440.25,4162562.75,8.1,72.8,Alive
46,39,725437.25,4162560.25,10.8,70.483967,Alive
46,40,725433.75,4162558.75,8.1,66.479408,Alive
46,41,725428.25,4162554.75,11.7,60.4664,Alive
46,42,725425.25,4162551.75,8.7,54.3,Alive
46,43,725421.75,4162550.75,8.1,68.986,Alive
47,1,725542.25,4162623.75,7.9,61.942075,Alive
47,2,725538.75,4162623.25,9.8,61.365887,Alive
47,3,725534.75,4162620.75,11.0,65.229632,Alive
47,4,725531.75,4162618.75,7.2,62.499487,Alive
47,5,725529.25,4162616.75,9.0,64.059067,Alive
47,6,725524.75,4162614.25,7.8,64.775488,Alive
47,7,725522.75,4162612.75,10.7,64.775488,Alive
47,8,725521.25,4162611.75,8.2,64.775488,Alive
47,9,725519.3915,4162610.34925,10.7,65.875643,Alive
47,10,725516.75,4162608.75,8.9,68.864543,Alive
47,11,725515.25,4162607.75,6.0,64.302568,Alive
47,12,725513.25,4162606.25,10.2,67.2,Alive
47,13,725511.25,4162604.25,9.2,62.771152,Alive
47,14,725509.28725,4162603.31974999,8.1,68.738392,Alive
47,15,725507.75,4162602.75,9.1,60.4664,Alive
47,16,725506.25,4162601.75,7.8,66.479408,Alive
47,17,725504.25,4162600.75,9.5,65.665,Alive
47,18,725503.25,4162599.75,9.8,73.6,Alive
47,19,725500.25,4162597.75,9.2,66.479408,Alive
47,20,725499.05825,4162596.13274999,10.3,67.3,Alive
47,21,725497.75,4162596.75,10.8,66.479408,Alive
47,22,725496.75,4162595.25,10.0,67.218712,Alive
47,23,725494.75,4162594.25,8.7,60.157183,Alive
47,24,725491.25,4162592.25,0.0,0.0,Dead
47,25,725488.25,4162589.75,9.7,62.771152,Alive
47,26,725484.75,4162588.25,9.0,68.037227,Alive
47,27,725482.25,4162585.75,8.2,64.541375,Alive
47,28,725478.75,4162584.25,8.1,66.671275,Alive
47,29,725475.75,4162581.75,8.6,67.5602,Alive
47,30,725472.75,4162580.25,7.2,60.770923,Alive
47,31,725469.75,4162578.25,8.1,64.302568,Alive
47,32,725468.423749999,4162578.17725,11.0,68.472008,Alive
47,33,725466.25,4162576.75,10.0,66.282847,Alive
47,34,725463.25,4162574.25,0.0,0.0,Dead
47,35,725460.25,4162572.75,7.6,63.810872,Alive
47,36,725457.25,4162570.25,10.9,67.882912,Alive
47,37,725454.75,4162568.25,7.9,66.282847,Alive
47,38,725451.25,4162566.75,10.6,69.214832,Alive
47,39,725448.25,4162564.75,9.5,68.986,Alive
47,40,725445.25,4162562.25,7.6,69.322207,Alive
47,41,725442.25,4162560.25,0.0,0.0,Dead
47,42,725438.75,4162558.75,0.0,0.0,Dead
47,43,725429.75,4162552.25,6.2,64.302568,Alive
48,1,725546.390999999,4162625.62225,0.0,0.0,Dead
48,2,725545.25,4162623.75,8.7,70.483967,Alive
48,3,725542.75,4162621.75,9.0,64.059067,Alive
48,4,725539.75,4162620.75,10.4,66.282847,Alive
48,5,725537.20175,4162619.36249999,9.2,65.229632,Alive
48,6,725536.218499999,4162618.55125,10.6,67.391803,Alive
48,7,725534.780999999,4162617.42875,8.0,63.810872,Alive
48,8,725533.25,4162616.25,9.0,68.607547,Alive
48,9,725530.25,4162614.75,10.1,70.369552,Alive
48,10,725528.75,4162613.25,6.3,70.137787,Alive
48,11,725527.25,4162612.25,9.3,70.369552,Alive
48,12,725524.25,4162610.25,11.2,66.858448,Alive
48,13,725522.842999999,4162609.35325,7.8,63.038123,Alive
48,14,725521.25,4162608.25,9.3,68.986,Alive
48,15,725518.25,4162606.25,8.1,63.7,Alive
48,16,725516.75,4162605.25,7.9,68.186848,Alive
48,17,725515.25,4162604.25,8.8,69.704767,Alive
48,18,725513.75,4162603.25,7.9,65.3,Alive
48,19,725511.75,4162602.25,11.1,63.3004,Alive
48,20,725509.25,4162600.25,8.0,63.557983,Alive
48,21,725506.25,4162598.25,10.2,65.665,Alive
48,22,725504.25,4162597.25,5.5,70.369552,Alive
48,23,725502.25,4162595.25,9.3,70.1,Alive
48,24,725498.059499999,4162594.59599999,7.7,64.541375,Alive
48,25,725498.75,4162593.25,8.6,66.671275,Alive
48,26,725495.75,4162591.25,7.5,69.867883,Alive
48,27,725492.75,4162589.25,8.0,62.499487,Alive
48,28,725490.25,4162586.75,10.6,67.218712,Alive
48,29,725486.75,4162585.25,12.1,66.671275,Alive
48,30,725480.75,4162581.25,10.0,70.332587,Alive
48,31,725477.25,4162579.75,9.4,66.081592,Alive
48,32,725474.25,4162577.25,11.0,65.004907,Alive
48,33,725468.75,4162573.25,8.9,66.671275,Alive
48,34,725465.25,4162572.25,9.1,69.522875,Alive
48,35,725461.75,4162569.75,12.9,68.186848,Alive
48,36,725458.75,4162568.25,6.3,68.037227,Alive
48,37,725452.75,4162563.75,10.6,67.5602,Alive
48,38,725443.25,4162557.75,7.6,70.332587,Alive
48,39,725437.25,4162553.25,8.5,68.037227,Alive
48,40,725434.25,4162551.75,10.9,65.449663,Alive
48,41,725431.25,4162549.25,4.5,65.449663,Alive
48,42,725424.75,4162546.25,9.4,69.522875,Alive
49,1,725547.25,4162620.75,5.9,61.942075,Alive
49,2,725544.6165,4162619.955,8.7,66.479408,Alive
49,3,725539.75,4162617.25,10.4,62.223128,Alive
49,4,725538.25,4162616.25,9.6,67.723903,Alive
49,5,725535.75,4162613.25,9.9,67.040927,Alive
49,6,725533.87025,4162613.33124999,8.6,69.1,Alive
49,7,725532.75,4162612.25,8.2,66.282847,Alive
49,8,725531.25,4162610.75,7.9,63.557983,Alive
49,9,725529.25,4162610.25,7.2,68.986,Alive
49,10,725527.75,4162609.25,8.3,63.038123,Alive
49,11,725524.75,4162606.75,7.9,67.882912,Alive
49,12,725523.25,4162605.75,7.7,65.6,Alive
49,13,725520.75,4162603.75,10.0,68.037227,Alive
49,14,725518.75,4162602.75,7.9,67.391803,Alive
49,15,725515.25,4162601.25,7.0,62.771152,Alive
49,16,725513.75,4162599.75,11.3,63.557983,Alive
49,17,725512.75,4162598.75,9.9,62.771152,Alive
49,18,725509.25,4162596.75,8.8,66.671275,Alive
49,19,725507.75,4162595.75,9.2,66.081592,Alive
49,20,725503.75,4162592.75,12.3,66.081592,Alive
49,21,725501.25,4162590.25,8.5,59.524667,Alive
49,22,725494.75,4162586.75,8.9,67.5602,Alive
49,23,725491.25,4162584.75,10.7,67.882912,Alive
49,24,725487.75,4162583.25,7.9,67.723903,Alive
49,25,725485.25,4162581.25,7.3,68.864543,Alive
49,26,725475.75,4162575.25,7.3,69.616168,Alive
49,27,725472.75,4162573.75,11.0,69.522875,Alive
49,28,725469.75,4162571.25,9.5,65.875643,Alive
49,29,725466.75,4162569.25,7.9,67.882912,Alive
49,30,725463.25,4162567.25,10.1,66.081592,Alive
49,31,725460.25,4162565.25,8.8,64.059067,Alive
49,32,725457.75,4162563.25,10.3,63.810872,Alive
49,33,725454.25,4162561.25,11.7,66.858448,Alive
49,34,725450.75,4162559.25,10.5,67.882912,Alive
49,35,725444.75,4162555.25,5.5,66.479408,Alive
49,36,725441.75,4162552.75,11.3,60.157183,Alive
49,37,725439.25,4162550.75,11.0,65.229632,Alive
49,38,725435.75,4162549.25,8.0,67.218712,Alive
49,39,725433.25,4162547.25,13.1,65.665,Alive
49,40,725428.75,4162545.75,7.2,65.875643,Alive
49,41,725425.66225,4162543.50199999,6.9,67.391803,Alive
50,1,725549.054499999,4162619.76349999,11.1,64.059067,Alive
50,2,725543.25,4162615.75,9.4,66.671275,Alive
50,3,725541.25,4162614.25,8.3,70.466363,Alive
50,4,725539.805249999,4162613.25149999,9.6,68.186848,Alive
50,5,725538.25,4162612.25,10.5,65.449663,Alive
50,6,725535.75,4162610.25,10.5,69.424888,Alive
50,7,725533.75,4162609.25,7.8,67.3,Alive
50,8,725532.25,4162607.25,6.6,64.775488,Alive
50,9,725529.25,4162605.75,8.1,68.986,Alive
50,10,725526.25,4162603.75,9.3,64.541375,Alive
50,11,725523.75,4162602.25,5.6,67.5602,Alive
50,12,725521.815999999,4162600.96125,8.6,69.102763,Alive
50,13,725520.75,4162600.25,6.5,65.004907,Alive
50,14,725518.75,4162599.25,9.4,68.472008,Alive
50,15,725517.75,4162598.25,10.5,70.452283,Alive
50,16,725515.25,4162597.25,11.4,68.037227,Alive
50,17,725512.75,4162594.75,11.4,69.214832,Alive
50,18,725509.25,4162592.75,8.7,71.8,Alive
50,19,725507.75,4162591.75,10.2,69.9424,Alive
50,20,725504.446,4162591.38775,9.3,65.665,Alive
50,21,725505.25,4162589.75,7.2,65.229632,Alive
50,22,725502.25,4162587.75,8.9,67.218712,Alive
50,23,725495.75,4162584.25,8.8,69.214832,Alive
50,24,725492.75,4162582.25,8.3,66.671275,Alive
50,25,725490.25,4162580.25,11.7,67.723903,Alive
50,26,725486.75,4162578.75,8.2,69.322207,Alive
50,27,725483.75,4162576.75,8.0,70.012223,Alive
50,28,725480.75,4162575.25,10.0,70.012223,Alive
50,29,725477.25,4162572.75,8.5,73.1,Alive
50,30,725471.75,4162568.75,7.9,67.882912,Alive
50,31,725468.25,4162566.75,7.0,70.0,Alive
50,32,725462.75,4162562.75,0.0,0.0,Dead
50,33,725458.75,4162560.75,10.6,66.479408,Alive
50,34,725455.75,4162558.75,8.1,69.788672,Alive
50,35,725452.75,4162557.25,10.0,63.0,Alive
50,36,725449.75,4162554.75,9.7,67.5602,Alive
50,37,725446.75,4162553.25,9.7,61.070752,Alive
50,38,725440.25,4162548.75,9.3,68.864543,Alive
50,39,725434.75,4162544.75,13.0,64.775488,Alive
50,40,725428.25,4162541.25,8.6,69.9424,Alive
51,1,725544.75,4162613.25,0.0,0.0,Dead
51,2,725543.75,4162611.25,8.9,69.9424,Alive
51,3,725541.75,4162610.25,8.7,65.665,Alive
51,4,725538.75,4162608.75,11.0,68.738392,Alive
51,5,725537.25,4162607.75,8.7,68.331775,Alive
51,6,725535.75,4162606.75,8.8,63.810872,Alive
51,7,725532.87575,4162604.76775,0.0,0.0,Dead
51,8,725531.418999999,4162603.94375,9.8,70.332587,Alive
51,9,725529.75,4162602.75,10.5,70.0,Alive
51,10,725526.75,4162600.75,6.8,71.0,Alive
51,11,725523.35675,4162599.0635,10.2,69.102763,Alive
51,12,725521.75,4162597.75,6.7,66.479408,Alive
51,13,725520.397,4162596.518,9.4,66.081592,Alive
51,14,725518.802249999,4162595.5655,11.9,67.5602,Alive
51,15,725517.25,4162594.75,6.8,64.302568,Alive
51,16,725515.695749999,4162593.6505,9.0,68.331775,Alive
51,17,725514.75,4162592.75,10.9,63.3004,Alive
51,18,725513.25,4162591.75,9.2,66.671275,Alive
51,19,725510.75,4162590.75,10.1,65.875643,Alive
51,20,725507.25,4162587.75,9.8,64.775488,Alive
51,21,725503.75,4162585.75,5.9,65.229632,Alive
51,22,725500.33025,4162582.29699999,7.6,64.302568,Alive
51,23,725498.25,4162581.25,10.9,64.541375,Alive
51,24,725497.186749999,4162582.25999999,7.1,63.557983,Alive
51,25,725494.75,4162580.25,0.0,0.0,Dead
51,26,725491.75,4162578.25,9.2,66.2,Alive
51,27,725488.25,4162576.25,8.3,70.0,Alive
51,28,725485.75,4162574.25,9.8,69.788672,Alive
51,29,725482.25,4162572.75,8.4,70.470472,Alive
51,30,725479.25,4162570.25,10.2,67.391803,Alive
51,31,725476.25,4162568.75,9.2,69.616168,Alive
51,32,725472.75,4162566.75,7.7,65.004907,Alive
51,33,725471.1805,4162563.33474999,7.7,68.186848,Alive
51,34,725470.25,4162564.75,10.5,69.616168,Alive
51,35,725467.25,4162562.75,7.4,66.858448,Alive
51,36,725464.25,4162560.25,11.7,69.867883,Alive
51,37,725461.25,4162558.25,8.1,66.282847,Alive
51,38,725457.75,4162556.25,10.0,69.322207,Alive
51,39,725454.75,4162554.75,7.5,67.391803,Alive
51,40,725451.75,4162552.25,9.8,66.858448,Alive
51,41,725449.25,4162550.25,7.9,67.882912,Alive
51,42,725445.75,4162548.75,0.0,0.0,Dead
51,43,725442.75,4162546.25,7.8,70.492768,Alive
51,44,725439.75,4162544.25,9.0,65.004907,Alive
51,45,725436.75,4162541.75,8.9,67.218712,Alive
51,46,725431.75,4162540.75,12.5,65.004907,Alive
51,47,725429.75,4162537.75,7.8,65.875643,Alive
52,1,725553.497749999,4162613.84675,11.2,67.723903,Alive
52,2,725550.25,4162613.25,10.9,76.4,Alive
52,3,725546.25,4162610.25,9.0,66.479408,Alive
52,4,725543.75,4162608.25,9.4,62.771152,Alive
52,5,725541.75,4162607.25,8.3,69.522875,Alive
52,6,725539.75,4162606.25,10.8,68.7,Alive
52,7,725537.10525,4162604.31199999,0.0,0.0,Dead
52,8,725535.25,4162604.25,8.8,66.7,Alive
52,9,725531.75,4162601.75,8.4,67.218712,Alive
52,10,725528.25,4162598.25,9.5,67.040927,Alive
52,11,725526.326,4162597.183,7.3,69.214832,Alive
52,12,725523.25,4162595.25,11.2,67.040927,Alive
52,13,725521.75,4162594.25,6.3,66.081592,Alive
52,14,725519.25,4162592.25,9.1,63.038123,Alive
52,15,725517.25,4162591.25,10.7,68.037227,Alive
52,16,725515.75,4162590.25,6.6,67.040927,Alive
52,17,725514.25,4162589.25,8.7,67.723903,Alive
52,18,725512.75,4162588.75,8.4,67.5602,Alive
52,19,725510.75,4162586.75,9.8,67.218712,Alive
52,20,725508.75,4162585.75,7.9,70.077352,Alive
52,21,725505.75,4162583.75,8.5,69.7,Alive
52,22,725502.25,4162581.75,9.1,68.738392,Alive
52,23,725499.75,4162579.75,10.2,67.5602,Alive
52,24,725496.25,4162577.25,8.3,68.472008,Alive
52,25,725493.25,4162576.25,0.0,0.0,Dead
52,26,725489.75,4162574.25,10.2,74.2,Alive
52,27,725486.75,4162571.25,13.4,66.282847,Alive
52,28,725480.775,4162567.8295,6.8,63.557983,Alive
52,29,725477.75,4162565.75,9.1,61.365887,Alive
52,30,725474.75,4162563.75,0.0,0.0,Dead
52,31,725471.75,4162562.25,7.3,68.986,Alive
52,32,725469.25,4162559.25,5.9,63.3004,Alive
52,33,725468.25,4162559.75,9.8,64.541375,Alive
52,34,725459.75,4162553.75,8.9,69.6,Alive
52,35,725453.75,4162550.25,8.9,68.331775,Alive
52,36,725454.158249999,4162548.98075,6.5,63.557983,Alive
52,37,725450.25,4162548.25,7.0,67.391803,Alive
52,38,725447.25,4162545.75,5.5,68.331775,Alive
52,39,725444.25,4162543.75,10.9,65.229632,Alive
52,40,725441.75,4162541.75,9.8,70.193528,Alive
52,41,725437.75,4162540.25,9.1,68.607547,Alive
52,42,725434.25,4162537.25,7.6,70.401823,Alive
53,1,725546.25,4162606.75,12.6,66.671275,Alive
53,2,725544.25,4162606.25,10.8,67.5602,Alive
53,3,725542.3935,4162603.813,9.0,62.499487,Alive
53,4,725540.25,4162603.25,11.3,67.5602,Alive
53,5,725535.75,4162599.75,8.8,76.9,Alive
53,6,725532.75,4162597.75,7.7,69.214832,Alive
53,7,725528.857749999,4162596.566,11.6,68.472008,Alive
53,8,725527.75,4162594.75,8.1,69.867883,Alive
53,9,725525.25,4162593.25,10.1,65.449663,Alive
53,10,725523.75,4162591.75,0.0,0.0,Dead
53,11,725520.75,4162589.75,11.5,72.3,Alive
53,12,725519.25,4162588.75,8.2,62.223128,Alive
53,13,725517.25,4162587.75,9.7,65.665,Alive
53,14,725514.75,4162585.75,9.3,68.738392,Alive
53,15,725512.75,4162584.75,6.7,67.5602,Alive
53,16,725510.75,4162583.25,4.8,63.038123,Alive
53,17,725509.25,4162582.75,9.8,68.037227,Alive
53,18,725506.757749999,4162580.51099999,11.1,68.986,Alive
53,19,725504.75,4162579.75,6.7,63.3004,Alive
53,20,725503.25,4162578.25,9.1,67.3,Alive
53,21,725502.447249999,4162577.45699999,8.1,66.081592,Alive
53,22,725500.25,4162576.75,8.8,70.369552,Alive
53,23,725497.380499999,4162574.639,5.7,67.040927,Alive
53,24,725495.75,4162573.75,7.2,65.229632,Alive
53,25,725493.75,4162572.25,7.2,69.9424,Alive
53,26,725492.75,4162571.25,8.0,66.671275,Alive
53,27,725491.25,4162570.75,13.0,65.229632,Alive
53,28,725489.75,4162569.75,4.4,67.391803,Alive
53,29,725487.75,4162568.75,7.7,69.102763,Alive
53,30,725486.25,4162568.25,0.0,0.0,Dead
53,31,725484.75,4162566.75,8.0,68.738392,Alive
53,32,725483.25875,4162566.04925,10.4,69.704767,Alive
53,33,725481.75,4162564.75,7.8,64.775488,Alive
53,34,725480.25,4162563.25,8.0,70.193528,Alive
53,35,725479.468499999,4162562.61274999,8.0,68.037227,Alive
53,36,725476.75,4162562.25,8.0,68.986,Alive
53,37,725475.75,4162560.75,10.5,70.6,Alive
53,38,725473.75,4162559.75,8.8,69.214832,Alive
53,39,725470.25,4162557.25,6.8,68.986,Alive
53,40,725467.25,4162555.25,6.8,65.875643,Alive
53,41,725464.25,4162553.75,9.2,68.472008,Alive
53,42,725462.337249999,4162550.84249999,9.1,64.302568,Alive
53,43,725461.25,4162551.25,8.2,63.557983,Alive
53,44,725458.25,4162549.25,11.3,70.496288,Alive
53,45,725458.83625,4162548.11075,8.5,68.037227,Alive
53,46,725455.25,4162546.75,10.6,70.492768,Alive
53,47,725451.75,4162545.25,5.5,69.102763,Alive
53,48,725448.75,4162543.25,10.2,67.040927,Alive
53,49,725446.75,4162541.25,8.1,70.290928,Alive
53,50,725442.75,4162539.25,10.2,59.201368,Alive
53,51,725439.75,4162537.25,6.0,61.365887,Alive
53,52,725436.25,4162533.75,8.9,67.040927,Alive
54,1,725555.25,4162609.25,9.1,68.472008,Alive
54,2,725549.25,4162605.75,6.2,65.665,Alive
54,3,725546.25,4162603.75,6.3,66.282847,Alive
54,4,725544.25,4162602.75,8.2,68.986,Alive
54,5,725542.505499999,4162601.53975,8.9,67.723903,Alive
54,6,725540.25,4162599.75,7.0,72.6,Alive
54,7,725538.75,4162598.25,8.7,66.858448,Alive
54,8,725535.75,4162596.75,10.6,71.1,Alive
54,9,725532.75,4162594.75,7.8,68.331775,Alive
54,10,725530.504749999,4162593.36224999,8.5,67.040927,Alive
54,11,725528.25,4162591.25,9.3,62.223128,Alive
54,12,725526.75,4162589.75,7.3,67.040927,Alive
54,13,725523.75,4162588.25,8.0,67.040927,Alive
54,14,725522.25,4162586.75,7.8,68.472008,Alive
54,15,725518.75,4162585.25,0.0,0.0,Dead
54,16,725515.75,4162583.25,6.9,73.5,Alive
54,17,725512.75,4162580.75,7.6,69.322207,Alive
54,18,725511.25,4162580.25,10.5,67.040927,Alive
54,19,725509.75,4162578.75,0.0,0.0,Dead
54,20,725506.75,4162577.25,9.4,69.322207,Alive
54,21,725505.25,4162576.25,9.1,70.401823,Alive
54,22,725503.25,4162575.25,10.8,64.775488,Alive
54,23,725501.75,4162574.25,8.1,66.282847,Alive
54,24,725498.25,4162572.75,8.9,65.229632,Alive
54,25,725497.391749999,4162570.62074999,8.4,68.037227,Alive
54,26,725494.75,4162568.75,8.4,65.665,Alive
54,27,725492.25,4162567.75,10.1,67.218712,Alive
54,28,725491.25,4162567.25,6.6,63.3004,Alive
54,29,725489.75,4162566.25,4.5,65.875643,Alive
54,30,725486.457999999,4162564.21875,9.4,68.472008,Alive
54,31,725484.75,4162563.25,10.8,65.449663,Alive
54,32,725483.25,4162562.25,7.5,69.322207,Alive
54,33,725480.25,4162560.25,6.1,69.214832,Alive
